scientificName,thr_lev2,stressName,thr_lev1,thr_lev1name,thr_lev2name
Pristimantis rivasi,4.2,Ecosystem stresses,4,Transportation & service corridors,Utility & service lines
Pristimantis rivasi,2.3,Ecosystem stresses,2,Agriculture & aquaculture,Livestock farming & ranching
Pristimantis rivasi,2.1,Ecosystem stresses,2,Agriculture & aquaculture,Annual & perennial non-timber crops
Pristimantis rivasi,7.1,Ecosystem stresses,7,Natural system modifications,Fire & fire suppression
Pristimantis rivasi,7.2,Ecosystem stresses,7,Natural system modifications,Dams & water management/use
Pristimantis rivasi,9.1,Ecosystem stresses,9,Pollution,Domestic & urban waste water
Tepuihyla luteolabris,11.2,Ecosystem stresses,11,Climate change & severe weather,Droughts
Tepuihyla luteolabris,11.2,Indirect species effects,11,Climate change & severe weather,Droughts
Tepuihyla luteolabris,11.1,Ecosystem stresses,11,Climate change & severe weather,Habitat shifting & alteration
Tepuihyla luteolabris,11.1,Indirect species effects,11,Climate change & severe weather,Habitat shifting & alteration
Tepuihyla luteolabris,8.1,Species mortality,8,"Invasive & other problematic species, genes & diseases",Invasive non-native/alien species/diseases
Tepuihyla luteolabris,11.3,Ecosystem stresses,11,Climate change & severe weather,Temperature extremes
Tepuihyla luteolabris,11.3,Indirect species effects,11,Climate change & severe weather,Temperature extremes
Cricetus cricetus,4.1,Species mortality,4,Transportation & service corridors,Roads & railroads
Cricetus cricetus,5.1,Species mortality,5,Biological resource use,Hunting & collecting terrestrial animals
Cricetus cricetus,5.1,Species disturbance,5,Biological resource use,Hunting & collecting terrestrial animals
Cricetus cricetus,5.1,Indirect species effects,5,Biological resource use,Hunting & collecting terrestrial animals
Cricetus cricetus,11.1,Species mortality,11,Climate change & severe weather,Habitat shifting & alteration
Cricetus cricetus,11.1,Indirect species effects,11,Climate change & severe weather,Habitat shifting & alteration
Cricetus cricetus,2.1,Ecosystem stresses,2,Agriculture & aquaculture,Annual & perennial non-timber crops
Cricetus cricetus,2.1,Indirect species effects,2,Agriculture & aquaculture,Annual & perennial non-timber crops
Cricetus cricetus,9.6,Species disturbance,9,Pollution,Excess energy
Cricetus cricetus,9.3,Species disturbance,9,Pollution,Agricultural & forestry effluents
Nototriton nelsoni,11.1,Ecosystem stresses,11,Climate change & severe weather,Habitat shifting & alteration
Nototriton nelsoni,11.1,Species mortality,11,Climate change & severe weather,Habitat shifting & alteration
Nototriton nelsoni,11.1,Species disturbance,11,Climate change & severe weather,Habitat shifting & alteration
Nototriton nelsoni,11.4,Ecosystem stresses,11,Climate change & severe weather,Storms & flooding
Nototriton nelsoni,11.4,Species mortality,11,Climate change & severe weather,Storms & flooding
Nototriton nelsoni,11.2,Ecosystem stresses,11,Climate change & severe weather,Droughts
Nototriton nelsoni,11.2,Species mortality,11,Climate change & severe weather,Droughts
Nototriton nelsoni,2.1,Ecosystem stresses,2,Agriculture & aquaculture,Annual & perennial non-timber crops
Nototriton nelsoni,3.3,Ecosystem stresses,3,Energy production & mining,Renewable energy
Nototriton nelsoni,2.3,Ecosystem stresses,2,Agriculture & aquaculture,Livestock farming & ranching
Nototriton oreadorum,1.1,Ecosystem stresses,1,Residential & commercial development,Housing & urban areas
Nototriton oreadorum,2.1,Ecosystem stresses,2,Agriculture & aquaculture,Annual & perennial non-timber crops
Nototriton oreadorum,7.1,Ecosystem stresses,7,Natural system modifications,Fire & fire suppression
Nototriton oreadorum,4.1,Ecosystem stresses,4,Transportation & service corridors,Roads & railroads
Nototriton oreadorum,2.3,Ecosystem stresses,2,Agriculture & aquaculture,Livestock farming & ranching
Nototriton oreadorum,11.4,Ecosystem stresses,11,Climate change & severe weather,Storms & flooding
Nototriton oreadorum,11.4,Species mortality,11,Climate change & severe weather,Storms & flooding
Nototriton oreadorum,11.2,Ecosystem stresses,11,Climate change & severe weather,Droughts
Nototriton oreadorum,11.2,Species mortality,11,Climate change & severe weather,Droughts
Nototriton oreadorum,11.1,Ecosystem stresses,11,Climate change & severe weather,Habitat shifting & alteration
Nototriton oreadorum,11.1,Species mortality,11,Climate change & severe weather,Habitat shifting & alteration
Nototriton oreadorum,11.1,Species disturbance,11,Climate change & severe weather,Habitat shifting & alteration
Nototriton oreadorum,10.3,Ecosystem stresses,10,Geological events,Avalanches/landslides
Nototriton oreadorum,8.1,Species mortality,8,"Invasive & other problematic species, genes & diseases",Invasive non-native/alien species/diseases
Nototriton oreadorum,2.2,Ecosystem stresses,2,Agriculture & aquaculture,Wood & pulp plantations
Galemys pyrenaicus,11.2,Ecosystem stresses,11,Climate change & severe weather,Droughts
Galemys pyrenaicus,11.2,Species disturbance,11,Climate change & severe weather,Droughts
Galemys pyrenaicus,7.2,Ecosystem stresses,7,Natural system modifications,Dams & water management/use
Galemys pyrenaicus,6.1,Species disturbance,6,Human intrusions & disturbance,Recreational activities
Galemys pyrenaicus,8.1,Species mortality,8,"Invasive & other problematic species, genes & diseases",Invasive non-native/alien species/diseases
Galemys pyrenaicus,5.4,Species mortality,5,Biological resource use,Fishing & harvesting aquatic resources
Galemys pyrenaicus,9.2,Ecosystem stresses,9,Pollution,Industrial & military effluents
Allocebus trichotis,5.1,Species mortality,5,Biological resource use,Hunting & collecting terrestrial animals
Allocebus trichotis,2.1,Ecosystem stresses,2,Agriculture & aquaculture,Annual & perennial non-timber crops
Avahi laniger,2.1,Ecosystem stresses,2,Agriculture & aquaculture,Annual & perennial non-timber crops
Avahi laniger,2.2,Ecosystem stresses,2,Agriculture & aquaculture,Wood & pulp plantations
Avahi laniger,5.1,Species mortality,5,Biological resource use,Hunting & collecting terrestrial animals
Daubentonia madagascariensis,5.1,Species mortality,5,Biological resource use,Hunting & collecting terrestrial animals
Daubentonia madagascariensis,7.1,Ecosystem stresses,7,Natural system modifications,Fire & fire suppression
Daubentonia madagascariensis,7.1,Species mortality,7,Natural system modifications,Fire & fire suppression
Daubentonia madagascariensis,7.1,Species disturbance,7,Natural system modifications,Fire & fire suppression
Daubentonia madagascariensis,2.1,Ecosystem stresses,2,Agriculture & aquaculture,Annual & perennial non-timber crops
Daubentonia madagascariensis,5.3,Ecosystem stresses,5,Biological resource use,Logging & wood harvesting
Eulemur mongoz,5.3,Ecosystem stresses,5,Biological resource use,Logging & wood harvesting
Eulemur mongoz,7.1,Ecosystem stresses,7,Natural system modifications,Fire & fire suppression
Eulemur mongoz,7.1,Species mortality,7,Natural system modifications,Fire & fire suppression
Eulemur mongoz,7.1,Species disturbance,7,Natural system modifications,Fire & fire suppression
Eulemur mongoz,2.3,Ecosystem stresses,2,Agriculture & aquaculture,Livestock farming & ranching
Eulemur mongoz,5.1,Species mortality,5,Biological resource use,Hunting & collecting terrestrial animals
Eulemur mongoz,2.1,Ecosystem stresses,2,Agriculture & aquaculture,Annual & perennial non-timber crops
Eulemur cinereiceps,2.1,Ecosystem stresses,2,Agriculture & aquaculture,Annual & perennial non-timber crops
Eulemur cinereiceps,5.3,Ecosystem stresses,5,Biological resource use,Logging & wood harvesting
Eulemur cinereiceps,5.1,Species mortality,5,Biological resource use,Hunting & collecting terrestrial animals
Eulemur cinereiceps,2.3,Ecosystem stresses,2,Agriculture & aquaculture,Livestock farming & ranching
Eulemur collaris,2.1,Ecosystem stresses,2,Agriculture & aquaculture,Annual & perennial non-timber crops
Eulemur collaris,7.1,Ecosystem stresses,7,Natural system modifications,Fire & fire suppression
Eulemur collaris,7.1,Species mortality,7,Natural system modifications,Fire & fire suppression
Eulemur collaris,7.1,Species disturbance,7,Natural system modifications,Fire & fire suppression
Eulemur collaris,5.3,Ecosystem stresses,5,Biological resource use,Logging & wood harvesting
Eulemur collaris,5.1,Species mortality,5,Biological resource use,Hunting & collecting terrestrial animals
Eulemur collaris,3.2,Ecosystem stresses,3,Energy production & mining,Mining & quarrying
Eulemur fulvus,5.3,Ecosystem stresses,5,Biological resource use,Logging & wood harvesting
Eulemur fulvus,5.1,Species mortality,5,Biological resource use,Hunting & collecting terrestrial animals
Eulemur fulvus,7.1,Ecosystem stresses,7,Natural system modifications,Fire & fire suppression
Eulemur fulvus,7.1,Species mortality,7,Natural system modifications,Fire & fire suppression
Eulemur fulvus,7.1,Species disturbance,7,Natural system modifications,Fire & fire suppression
Eulemur fulvus,2.1,Ecosystem stresses,2,Agriculture & aquaculture,Annual & perennial non-timber crops
Eulemur rufus,7.1,Ecosystem stresses,7,Natural system modifications,Fire & fire suppression
Eulemur rufus,7.1,Species mortality,7,Natural system modifications,Fire & fire suppression
Eulemur rufus,7.1,Species disturbance,7,Natural system modifications,Fire & fire suppression
Eulemur rufus,2.3,Ecosystem stresses,2,Agriculture & aquaculture,Livestock farming & ranching
Eulemur rufus,5.3,Ecosystem stresses,5,Biological resource use,Logging & wood harvesting
Eulemur rufus,2.1,Ecosystem stresses,2,Agriculture & aquaculture,Annual & perennial non-timber crops
Eulemur rufus,5.1,Species mortality,5,Biological resource use,Hunting & collecting terrestrial animals
Eulemur flavifrons,5.1,Species mortality,5,Biological resource use,Hunting & collecting terrestrial animals
Eulemur flavifrons,2.2,Ecosystem stresses,2,Agriculture & aquaculture,Wood & pulp plantations
Eulemur flavifrons,5.3,Ecosystem stresses,5,Biological resource use,Logging & wood harvesting
Eulemur flavifrons,5.3,Species disturbance,5,Biological resource use,Logging & wood harvesting
Eulemur flavifrons,2.1,Ecosystem stresses,2,Agriculture & aquaculture,Annual & perennial non-timber crops
Hapalemur aureus,5.2,Ecosystem stresses,5,Biological resource use,Gathering terrestrial plants
Hapalemur aureus,5.2,Species disturbance,5,Biological resource use,Gathering terrestrial plants
Hapalemur aureus,2.1,Ecosystem stresses,2,Agriculture & aquaculture,Annual & perennial non-timber crops
Hapalemur griseus,2.1,Ecosystem stresses,2,Agriculture & aquaculture,Annual & perennial non-timber crops
Hapalemur griseus,5.1,Species mortality,5,Biological resource use,Hunting & collecting terrestrial animals
Hapalemur griseus,5.3,Ecosystem stresses,5,Biological resource use,Logging & wood harvesting
Hapalemur griseus,5.3,Species disturbance,5,Biological resource use,Logging & wood harvesting
Prolemur simus,5.1,Species mortality,5,Biological resource use,Hunting & collecting terrestrial animals
Prolemur simus,2.1,Ecosystem stresses,2,Agriculture & aquaculture,Annual & perennial non-timber crops
Prolemur simus,5.3,Ecosystem stresses,5,Biological resource use,Logging & wood harvesting
Prolemur simus,11.1,Ecosystem stresses,11,Climate change & severe weather,Habitat shifting & alteration
Prolemur simus,3.2,Ecosystem stresses,3,Energy production & mining,Mining & quarrying
Hapalemur occidentalis,5.3,Ecosystem stresses,5,Biological resource use,Logging & wood harvesting
Hapalemur occidentalis,3.2,Ecosystem stresses,3,Energy production & mining,Mining & quarrying
Hapalemur occidentalis,3.2,Species disturbance,3,Energy production & mining,Mining & quarrying
Hapalemur occidentalis,5.1,Species mortality,5,Biological resource use,Hunting & collecting terrestrial animals
Hapalemur occidentalis,2.3,Ecosystem stresses,2,Agriculture & aquaculture,Livestock farming & ranching
Indri indri,2.1,Ecosystem stresses,2,Agriculture & aquaculture,Annual & perennial non-timber crops
Indri indri,5.3,Ecosystem stresses,5,Biological resource use,Logging & wood harvesting
Indri indri,5.1,Species mortality,5,Biological resource use,Hunting & collecting terrestrial animals
Indri indri,11.1,Ecosystem stresses,11,Climate change & severe weather,Habitat shifting & alteration
Indri indri,3.2,Ecosystem stresses,3,Energy production & mining,Mining & quarrying
Lemur catta,2.3,Ecosystem stresses,2,Agriculture & aquaculture,Livestock farming & ranching
Lemur catta,5.1,Species mortality,5,Biological resource use,Hunting & collecting terrestrial animals
Lemur catta,5.3,Ecosystem stresses,5,Biological resource use,Logging & wood harvesting
Lemur catta,7.1,Ecosystem stresses,7,Natural system modifications,Fire & fire suppression
Lemur catta,7.1,Species mortality,7,Natural system modifications,Fire & fire suppression
Lemur catta,7.1,Species disturbance,7,Natural system modifications,Fire & fire suppression
Lemur catta,11.1,Ecosystem stresses,11,Climate change & severe weather,Habitat shifting & alteration
Lemur catta,11.2,Ecosystem stresses,11,Climate change & severe weather,Droughts
Lemur catta,11.3,Ecosystem stresses,11,Climate change & severe weather,Temperature extremes
Lemur catta,11.4,Ecosystem stresses,11,Climate change & severe weather,Storms & flooding
Lepilemur dorsalis,2.1,Ecosystem stresses,2,Agriculture & aquaculture,Annual & perennial non-timber crops
Lepilemur dorsalis,5.1,Species mortality,5,Biological resource use,Hunting & collecting terrestrial animals
Lepilemur dorsalis,5.3,Ecosystem stresses,5,Biological resource use,Logging & wood harvesting
Lepilemur edwardsi,2.3,Ecosystem stresses,2,Agriculture & aquaculture,Livestock farming & ranching
Lepilemur edwardsi,7.1,Ecosystem stresses,7,Natural system modifications,Fire & fire suppression
Lepilemur edwardsi,7.1,Species mortality,7,Natural system modifications,Fire & fire suppression
Lepilemur edwardsi,7.1,Species disturbance,7,Natural system modifications,Fire & fire suppression
Lepilemur edwardsi,5.1,Species mortality,5,Biological resource use,Hunting & collecting terrestrial animals
