assessmentId,internalTaxonId,scientificName,code,name,note
124447244,60170,Glaucostegus obtusus,5.1.1,International level,NA
124447684,60175,Glaucostegus thouin,4.3,Awareness & communications,NA
124447684,60175,Glaucostegus thouin,5.1.1,International level,NA
124447684,60175,Glaucostegus thouin,5.1.2,National level,NA
124447684,60175,Glaucostegus thouin,2.1,Site/area management,NA
124447684,60175,Glaucostegus thouin,3.1.1,Harvest management,NA
124447684,60175,Glaucostegus thouin,3.1.2,Trade management,NA
124447684,60175,Glaucostegus thouin,3.2,Species recovery,NA
124447684,60175,Glaucostegus thouin,1.1,Site/area protection,NA
124447684,60175,Glaucostegus thouin,4.1,Formal education,NA
124447684,60175,Glaucostegus thouin,4.2,Training,NA
124448712,60180,Rhynchobatus luebberti,3.1.1,Harvest management,NA
124448712,60180,Rhynchobatus luebberti,3.1.2,Trade management,NA
124448712,60180,Rhynchobatus luebberti,3.2,Species recovery,NA
124448712,60180,Rhynchobatus luebberti,1.1,Site/area protection,NA
124448712,60180,Rhynchobatus luebberti,4.1,Formal education,NA
124448712,60180,Rhynchobatus luebberti,4.2,Training,NA
124448712,60180,Rhynchobatus luebberti,4.3,Awareness & communications,NA
124448712,60180,Rhynchobatus luebberti,5.1.1,International level,NA
124448712,60180,Rhynchobatus luebberti,5.1.2,National level,NA
124448712,60180,Rhynchobatus luebberti,2.1,Site/area management,NA
124448942,60182,Rhynchobatus springeri,3.1.1,Harvest management,NA
124448942,60182,Rhynchobatus springeri,3.1.2,Trade management,NA
124448942,60182,Rhynchobatus springeri,3.2,Species recovery,NA
124448942,60182,Rhynchobatus springeri,1.1,Site/area protection,NA
124448942,60182,Rhynchobatus springeri,4.1,Formal education,NA
124448942,60182,Rhynchobatus springeri,4.2,Training,NA
124448942,60182,Rhynchobatus springeri,4.3,Awareness & communications,NA
124448942,60182,Rhynchobatus springeri,5.1.1,International level,NA
124448942,60182,Rhynchobatus springeri,2.1,Site/area management,NA
124448942,60182,Rhynchobatus springeri,5.1.2,National level,NA
124479984,161408,Glaucostegus halavi,2.1,Site/area management,NA
124479984,161408,Glaucostegus halavi,5.1.2,National level,NA
124479984,161408,Glaucostegus halavi,5.1.1,International level,NA
124479984,161408,Glaucostegus halavi,4.3,Awareness & communications,NA
124479984,161408,Glaucostegus halavi,3.1.2,Trade management,NA
124479984,161408,Glaucostegus halavi,3.1.1,Harvest management,NA
124479984,161408,Glaucostegus halavi,3.2,Species recovery,NA
124479984,161408,Glaucostegus halavi,1.1,Site/area protection,NA
124479984,161408,Glaucostegus halavi,4.1,Formal education,NA
124479984,161408,Glaucostegus halavi,4.2,Training,NA
125188780,125188592,Nymphargus caucanus,2.1,Site/area management,NA
130392523,130391495,Rhynchorhina mauritaniensis,2.1,Site/area management,NA
130392523,130391495,Rhynchorhina mauritaniensis,5.1.2,National level,NA
130392523,130391495,Rhynchorhina mauritaniensis,5.1.1,International level,NA
130392523,130391495,Rhynchorhina mauritaniensis,4.3,Awareness & communications,NA
130392523,130391495,Rhynchorhina mauritaniensis,3.1.2,Trade management,NA
130392523,130391495,Rhynchorhina mauritaniensis,3.1.1,Harvest management,NA
130392523,130391495,Rhynchorhina mauritaniensis,3.2,Species recovery,NA
130392523,130391495,Rhynchorhina mauritaniensis,4.1,Formal education,NA
130392523,130391495,Rhynchorhina mauritaniensis,4.2,Training,NA
131232447,21210,Sylvilagus mansuetus,4.1,Formal education,NA
131232447,21210,Sylvilagus mansuetus,5.1.2,National level,NA
131232447,21210,Sylvilagus mansuetus,2.2,Invasive/problematic species control,NA
131232447,21210,Sylvilagus mansuetus,5.1.3,Sub-national level,NA
131232447,21210,Sylvilagus mansuetus,2.1,Site/area management,NA
131232447,21210,Sylvilagus mansuetus,6.1,Linked enterprises & livelihood alternatives,NA
131232447,21210,Sylvilagus mansuetus,3.1.1,Harvest management,NA
131232447,21210,Sylvilagus mansuetus,5.4.3,Sub-national level,NA
131232447,21210,Sylvilagus mansuetus,5.3,Private sector standards & codes,NA
131232447,21210,Sylvilagus mansuetus,1.2,Resource & habitat protection,NA
131232447,21210,Sylvilagus mansuetus,4.3,Awareness & communications,NA
131232447,21210,Sylvilagus mansuetus,1.1,Site/area protection,NA
131232447,21210,Sylvilagus mansuetus,5.2,Policies and regulations,NA
144232914,144232525,Oophaga solanensis,5.4.2,National level,NA
144232914,144232525,Oophaga solanensis,5.4.1,International level,NA
144232914,144232525,Oophaga solanensis,5.1.2,National level,NA
144232914,144232525,Oophaga solanensis,5.1.1,International level,NA
144232914,144232525,Oophaga solanensis,1.1,Site/area protection,NA
144232914,144232525,Oophaga solanensis,3.4.1,Captive breeding/artificial propagation,NA
144232999,144232997,Oophaga anchicayensis,5.4.2,National level,NA
144232999,144232997,Oophaga anchicayensis,5.4.1,International level,NA
144232999,144232997,Oophaga anchicayensis,5.1.1,International level,NA
144232999,144232997,Oophaga anchicayensis,1.1,Site/area protection,NA
144232999,144232997,Oophaga anchicayensis,3.4.1,Captive breeding/artificial propagation,NA
144232999,144232997,Oophaga anchicayensis,3.1.2,Trade management,NA
144232999,144232997,Oophaga anchicayensis,3.1.1,Harvest management,NA
144233061,144233018,Oophaga andresi,5.4.2,National level,NA
144233061,144233018,Oophaga andresi,5.4.1,International level,NA
144233061,144233018,Oophaga andresi,5.1.2,National level,NA
144233061,144233018,Oophaga andresi,5.1.1,International level,NA
144233061,144233018,Oophaga andresi,1.1,Site/area protection,NA
144233061,144233018,Oophaga andresi,3.4.1,Captive breeding/artificial propagation,NA
144443857,144231367,Oophaga histrionica,5.4.2,National level,NA
144443857,144231367,Oophaga histrionica,5.4.1,International level,NA
144443857,144231367,Oophaga histrionica,5.1.2,National level,NA
144443857,144231367,Oophaga histrionica,5.1.1,International level,NA
144443857,144231367,Oophaga histrionica,3.4.1,Captive breeding/artificial propagation,NA
144443857,144231367,Oophaga histrionica,1.1,Site/area protection,NA
144443857,144231367,Oophaga histrionica,1.2,Resource & habitat protection,NA
149227430,8966,Gavialis gangeticus,2.1,Site/area management,None
149227430,8966,Gavialis gangeticus,1.2,Resource & habitat protection,None
149227430,8966,Gavialis gangeticus,4.3,Awareness & communications,None
149621361,41883,Encephalartos cerinus,2.3,Habitat & natural process restoration,NA
149621361,41883,Encephalartos cerinus,2.1,Site/area management,NA
149621361,41883,Encephalartos cerinus,1.2,Resource & habitat protection,NA
149621361,41883,Encephalartos cerinus,4.3,Awareness & communications,NA
149621361,41883,Encephalartos cerinus,1.1,Site/area protection,NA
149621361,41883,Encephalartos cerinus,3.4.1,Captive breeding/artificial propagation,NA
149622664,41889,Encephalartos hirsutus,2.1,Site/area management,NA
149622664,41889,Encephalartos hirsutus,4.3,Awareness & communications,NA
149622664,41889,Encephalartos hirsutus,1.1,Site/area protection,NA
149624418,41890,Encephalartos inopinus,2.1,Site/area management,NA
149624418,41890,Encephalartos inopinus,4.3,Awareness & communications,NA
149624418,41890,Encephalartos inopinus,1.1,Site/area protection,NA
149768986,21309,Tachypleus tridentatus,2.3,Habitat & natural process restoration,NA
149768986,21309,Tachypleus tridentatus,1.2,Resource & habitat protection,NA
149768986,21309,Tachypleus tridentatus,4.3,Awareness & communications,NA
149768986,21309,Tachypleus tridentatus,3.1.2,Trade management,NA
149768986,21309,Tachypleus tridentatus,3.1.1,Harvest management,NA
151858712,60181,Rhynchobatus cooki,2.1,Site/area management,NA
151858712,60181,Rhynchobatus cooki,5.1.2,National level,NA
151858712,60181,Rhynchobatus cooki,5.1.1,International level,NA
151858712,60181,Rhynchobatus cooki,4.3,Awareness & communications,NA
151858712,60181,Rhynchobatus cooki,4.2,Training,NA
151858712,60181,Rhynchobatus cooki,4.1,Formal education,NA
151858712,60181,Rhynchobatus cooki,1.1,Site/area protection,NA
151858712,60181,Rhynchobatus cooki,3.2,Species recovery,NA
151858712,60181,Rhynchobatus cooki,3.1.2,Trade management,NA
151858712,60181,Rhynchobatus cooki,3.1.1,Harvest management,NA
151913336,41758,Platanista gangetica,2.1,Site/area management,NA
151913336,41758,Platanista gangetica,5.4.2,National level,NA
151913336,41758,Platanista gangetica,1.2,Resource & habitat protection,NA
151913336,41758,Platanista gangetica,5.1.2,National level,NA
151913336,41758,Platanista gangetica,4.3,Awareness & communications,NA
151913336,41758,Platanista gangetica,1.1,Site/area protection,NA
151913336,41758,Platanista gangetica,3.2,Species recovery,NA
151913336,41758,Platanista gangetica,3.1.1,Harvest management,NA
500969,11200,Lamna nasus,3.1.2,Trade management,NA
500969,11200,Lamna nasus,3.1.1,Harvest management,NA
500969,11200,Lamna nasus,3.2,Species recovery,NA
500969,11200,Lamna nasus,1.1,Site/area protection,NA
894216,161696,Alopias superciliosus,3.1.1,Harvest management,NA
894216,161696,Alopias superciliosus,3.1.2,Trade management,NA
894216,161696,Alopias superciliosus,3.2,Species recovery,NA
894216,161696,Alopias superciliosus,1.1,Site/area protection,NA
896599,126710128,Mobula hypostoma,3.1.1,Harvest management,NA
896599,126710128,Mobula hypostoma,3.1.2,Trade management,NA
896599,126710128,Mobula hypostoma,3.2,Species recovery,NA
896599,126710128,Mobula hypostoma,1.1,Site/area protection,NA
2872747,3852,Carcharhinus obscurus,3.1.1,Harvest management,NA
2872747,3852,Carcharhinus obscurus,3.1.2,Trade management,NA
2872747,3852,Carcharhinus obscurus,3.2,Species recovery,NA
2872747,3852,Carcharhinus obscurus,1.1,Site/area protection,NA
2878674,3855,Carcharodon carcharias,3.1.1,Harvest management,NA
2878674,3855,Carcharodon carcharias,3.1.2,Trade management,NA
2878674,3855,Carcharodon carcharias,3.2,Species recovery,NA
2878674,3855,Carcharodon carcharias,1.1,Site/area protection,NA
2900765,39339,Alopias vulpinus,3.1.2,Trade management,NA
2900765,39339,Alopias vulpinus,3.1.1,Harvest management,NA
2900765,39339,Alopias vulpinus,3.2,Species recovery,NA
2900765,39339,Alopias vulpinus,1.1,Site/area protection,NA
2911619,39374,Carcharhinus longimanus,1.1,Site/area protection,NA
2911619,39374,Carcharhinus longimanus,3.1.1,Harvest management,NA
2911619,39374,Carcharhinus longimanus,3.1.2,Trade management,NA
2911619,39374,Carcharhinus longimanus,3.2,Species recovery,NA
2918526,39385,Sphyrna lewini,3.1.1,Harvest management,NA
2918526,39385,Sphyrna lewini,3.1.2,Trade management,NA
2918526,39385,Sphyrna lewini,3.2,Species recovery,NA
2918526,39385,Sphyrna lewini,1.1,Site/area protection,NA
2920499,39386,Sphyrna mokarran,3.1.2,Trade management,NA
2920499,39386,Sphyrna mokarran,3.2,Species recovery,NA
2920499,39386,Sphyrna mokarran,3.1.1,Harvest management,NA
2920499,39386,Sphyrna mokarran,1.1,Site/area protection,NA
2921825,39388,Sphyrna zygaena,1.1,Site/area protection,NA
2921825,39388,Sphyrna zygaena,3.2,Species recovery,NA
2921825,39388,Sphyrna zygaena,3.1.2,Trade management,NA
2921825,39388,Sphyrna zygaena,3.1.1,Harvest management,NA
3024073,55099,Allobates juanii,1.1,Site/area protection,NA
3024073,55099,Allobates juanii,1.2,Resource & habitat protection,NA
3041469,56516,Craugastor coffeus,5.4.2,National level,NA
3041469,56516,Craugastor coffeus,2.1,Site/area management,NA
3041469,56516,Craugastor coffeus,5.1.2,National level,NA
3052643,56905,Pristimantis repens,1.2,Resource & habitat protection,NA
3052643,56905,Pristimantis repens,1.1,Site/area protection,NA
16928357,175535,Phrynobatrachus chukuchuku,1.1,Site/area protection,NA
16928357,175535,Phrynobatrachus chukuchuku,1.2,Resource & habitat protection,NA
16928357,175535,Phrynobatrachus chukuchuku,5.4.3,Sub-national level,NA
16928357,175535,Phrynobatrachus chukuchuku,2.1,Site/area management,NA
17166147,113770157,Nothophryne broadleyi,2.1,Site/area management,NA
17166147,113770157,Nothophryne broadleyi,1.1,Site/area protection,NA
17925370,39957,Alouatta belzebul,2.1,Site/area management,NA
17925370,39957,Alouatta belzebul,3.1.1,Harvest management,NA
17931870,40644,Saguinus bicolor,2.1,Site/area management,NA
17931870,40644,Saguinus bicolor,5.4.1,International level,NA
17931870,40644,Saguinus bicolor,4.3,Awareness & communications,NA
17931870,40644,Saguinus bicolor,3.4.1,Captive breeding/artificial propagation,NA
17931870,40644,Saguinus bicolor,5.4.2,National level,NA
17931870,40644,Saguinus bicolor,5.4.3,Sub-national level,NA
17932935,136804,Mico rondoni,1.1,Site/area protection,NA
17932935,136804,Mico rondoni,2.1,Site/area management,NA
17935211,11506,Leontopithecus rosalia,2.3,Habitat & natural process restoration,NA
17935211,11506,Leontopithecus rosalia,2.1,Site/area management,NA
17935567,41535,Cebuella pygmaea,2.1,Site/area management,NA
17936243,3575,Callithrix kuhlii,1.1,Site/area protection,NA
17936243,3575,Callithrix kuhlii,2.1,Site/area management,NA
17944551,5146,Colobus vellerosus,3.1.1,Harvest management,NA
17944551,5146,Colobus vellerosus,2.1,Site/area management,NA
17944551,5146,Colobus vellerosus,1.1,Site/area protection,NA
17952325,12754,Mandrillus sphinx,5.1.2,National level,NA
17952325,12754,Mandrillus sphinx,1.1,Site/area protection,NA
17952325,12754,Mandrillus sphinx,3.1.1,Harvest management,NA
17952325,12754,Mandrillus sphinx,3.1.2,Trade management,NA
17952325,12754,Mandrillus sphinx,4.3,Awareness & communications,NA
17952325,12754,Mandrillus sphinx,5.4.2,National level,NA
17952325,12754,Mandrillus sphinx,5.4.3,Sub-national level,NA
17955753,4203,Cercocebus sanjei,2.1,Site/area management,NA
17958005,4240,Chlorocebus djamdjamensis,1.1,Site/area protection,NA
17958005,4240,Chlorocebus djamdjamensis,2.1,Site/area management,NA
17958005,4240,Chlorocebus djamdjamensis,5.1.3,Sub-national level,NA
17958005,4240,Chlorocebus djamdjamensis,1.2,Resource & habitat protection,bamboo
17958005,4240,Chlorocebus djamdjamensis,5.4.3,Sub-national level,NA
17961368,136791,Rungwecebus kipunji,2.3,Habitat & natural process restoration,NA
17961368,136791,Rungwecebus kipunji,2.1,Site/area management,NA
17961368,136791,Rungwecebus kipunji,4.2,Training,NA
17961368,136791,Rungwecebus kipunji,6.1,Linked enterprises & livelihood alternatives,NA
17961368,136791,Rungwecebus kipunji,4.3,Awareness & communications,NA
17961368,136791,Rungwecebus kipunji,5.4.2,National level,NA
17961368,136791,Rungwecebus kipunji,5.1.2,National level,NA
17961368,136791,Rungwecebus kipunji,3.2,Species recovery,NA
17961368,136791,Rungwecebus kipunji,1.2,Resource & habitat protection,NA
17961368,136791,Rungwecebus kipunji,6.4,Conservation payments,NA
17961368,136791,Rungwecebus kipunji,5.3,Private sector standards & codes,NA
17961368,136791,Rungwecebus kipunji,4.1,Formal education,NA
17961368,136791,Rungwecebus kipunji,2.2,Invasive/problematic species control,NA
17961368,136791,Rungwecebus kipunji,1.1,Site/area protection,NA
17968083,39876,Hoolock hoolock,1.1,Site/area protection,NA
17968083,39876,Hoolock hoolock,1.2,Resource & habitat protection,Vital
17968083,39876,Hoolock hoolock,2.1,Site/area management,NA
17968083,39876,Hoolock hoolock,3.1.1,Harvest management,NA
17968083,39876,Hoolock hoolock,5.4.2,National level,Needed
17968083,39876,Hoolock hoolock,4.3,Awareness & communications,Vital
18494149,19496,Rhinoceros unicornis,2.3,Habitat & natural process restoration,NA
18494149,19496,Rhinoceros unicornis,2.1,Site/area management,NA
18494149,19496,Rhinoceros unicornis,5.4.2,National level,NA
18494149,19496,Rhinoceros unicornis,1.1,Site/area protection,NA
18494149,19496,Rhinoceros unicornis,3.1.2,Trade management,NA
18494149,19496,Rhinoceros unicornis,3.1.1,Harvest management,NA
18494149,19496,Rhinoceros unicornis,4.3,Awareness & communications,NA
18494149,19496,Rhinoceros unicornis,3.3.1,Reintroduction,NA
18494149,19496,Rhinoceros unicornis,4.1,Formal education,NA
18494149,19496,Rhinoceros unicornis,5.4.1,International level,NA
18494149,19496,Rhinoceros unicornis,4.2,Training,NA
21978925,19549,Rhinolophus maclaudi,1.1,Site/area protection,NA
21978925,19549,Rhinolophus maclaudi,4.3,Awareness & communications,NA
21978925,19549,Rhinolophus maclaudi,2.1,Site/area management,NA
21978925,19549,Rhinolophus maclaudi,3.2,Species recovery,NA
21978925,19549,Rhinolophus maclaudi,1.2,Resource & habitat protection,NA
21978925,19549,Rhinolophus maclaudi,2.3,Habitat & natural process restoration,NA
21979633,136534,Styloctenium mindorensis,2.1,Site/area management,NA
21979633,136534,Styloctenium mindorensis,1.1,Site/area protection,NA
21979633,136534,Styloctenium mindorensis,4.1,Formal education,NA
21979633,136534,Styloctenium mindorensis,4.3,Awareness & communications,NA
